10000, 1
Egon Schiele, Eith wiith Striped Dress, Sitting (1915).jpg
1756, 132475.359375, 392775.59375
1757, 163710.359375, 454720.15625
1758, 133845.234375, 423036.65625
1759, 148954.40625, 477281.46875
1760, 166805.9375, 393045.625
1761, 125954.921875, 405516.375
1762, 125137.71875, 412637.75
1763, 141291.453125, 370438.53125
1764, 136590.71875, 378119.0
1765, 126688.4296875, 423425.0
1766, 129868.796875, 367786.15625
1767, 142141.125, 474232.90625
1768, 140837.703125, 430150.6875
1769, 157875.578125, 428521.90625
1770, 145076.3125, 422905.9375
1771, 148613.296875, 484933.1875
1772, 137750.875, 454828.84375
1773, 134727.9375, 371904.09375
1774, 138659.71875, 354139.625
1775, 141602.59375, 360564.34375
1776, 130506.4296875, 416628.5
1777, 206816.640625, 400390.8125
1778, 172191.859375, 598087.0
1779, 163467.46875, 458633.125
1780, 150598.484375, 494227.03125
1781, 163522.578125, 456957.6875
1782, 152735.625, 449667.25
1783, 158989.671875, 443460.65625
1784, 131640.765625, 403357.5625
1785, 132107.09375, 406160.96875
1786, 153713.390625, 423238.46875
1787, 129431.1015625, 427204.46875
1788, 144657.640625, 459318.71875
1789, 141034.328125, 439502.75
1790, 159525.21875, 499488.15625
1791, 131819.421875, 462227.8125
1792, 136180.671875, 514418.59375
1793, 134144.53125, 493037.65625
1794, 133654.1875, 461468.5625
1795, 132498.40625, 437795.53125
1796, 171640.53125, 379774.78125
1797, 164539.28125, 431653.125
1798, 152616.03125, 360138.0625
1799, 151665.4375, 442866.125
1800, 137322.484375, 428491.9375
1801, 142627.609375, 379800.53125
1802, 139865.0625, 431716.625
1803, 166976.609375, 390071.90625
1804, 136991.28125, 390353.375
1805, 137392.796875, 374835.78125
1806, 131576.71875, 386917.21875
1807, 120925.90625, 428846.34375
1808, 136249.484375, 411670.71875
1809, 147540.078125, 387910.03125
1810, 168808.84375, 452237.78125
1811, 147094.921875, 512379.46875
1812, 153935.078125, 420240.65625
1813, 165721.515625, 514908.03125
1814, 143726.234375, 417561.71875
1815, 158129.609375, 435252.1875
1816, 136927.453125, 445660.21875
1817, 129742.6171875, 407120.8125
1818, 147178.3125, 468919.5
1819, 156692.328125, 462107.84375
1820, 144928.234375, 407897.21875
1821, 137226.65625, 341489.59375
1822, 134891.609375, 404815.6875
1823, 128522.453125, 407512.75
1824, 140472.03125, 418594.3125
1825, 164690.96875, 387597.34375
1826, 121503.125, 419775.28125
1827, 203032.6875, 571562.5
1828, 135480.328125, 432721.09375
1829, 131751.953125, 427435.0625
1830, 126101.328125, 482208.53125
1831, 155849.46875, 390414.1875
1832, 180775.5, 446235.21875
1833, 124186.4375, 392513.84375
1834, 144432.296875, 434976.0
1835, 157417.421875, 392436.5625
1836, 138158.03125, 413072.40625
1837, 139363.890625, 456351.46875
1838, 126637.5703125, 399830.375
1839, 150511.453125, 368809.21875
1840, 124971.7421875, 385898.9375
1841, 119885.5625, 363704.3125
1842, 131949.578125, 470980.46875
1843, 166062.234375, 510109.71875
1844, 145540.609375, 382700.59375
1845, 150381.375, 428815.1875
1846, 138153.921875, 457633.25
1847, 153197.71875, 454145.25
1848, 138577.34375, 432791.9375
1849, 137945.984375, 357786.96875
1850, 137401.53125, 529162.5625
1851, 163722.859375, 445495.90625
1852, 126504.2578125, 470549.09375
1853, 129131.1640625, 485579.96875
1854, 165256.890625, 427547.15625
1855, 163014.671875, 398387.5
1856, 156263.03125, 457793.03125
1857, 174824.375, 560233.5625
1858, 150992.484375, 394779.21875
1859, 183556.359375, 402625.21875
1860, 131955.0, 409737.96875
1861, 141317.65625, 416459.03125
1862, 146925.40625, 434637.59375
1863, 125976.140625, 459760.75
1864, 141047.71875, 434633.875
1865, 127558.765625, 388978.0
1866, 136871.0625, 380228.5
1867, 122959.3125, 359329.125
1868, 131292.578125, 430213.78125
1869, 157996.96875, 426252.09375
1870, 132562.171875, 388400.46875
1871, 161774.703125, 406264.3125
1872, 144918.046875, 334774.09375
1873, 135214.859375, 419525.0625
1874, 134867.078125, 503521.25
1875, 121097.265625, 405128.8125
1876, 155095.078125, 433804.59375
1877, 174697.359375, 357008.46875
1878, 154388.875, 349139.78125
1879, 134300.3125, 410677.46875
1880, 139085.828125, 374915.40625
1881, 151417.796875, 434199.53125
1882, 167593.625, 464791.59375
1883, 142883.125, 460307.3125
1884, 159055.75, 443809.5
1885, 131057.3515625, 454991.875
1886, 133812.46875, 376916.75
1887, 133237.765625, 391287.03125
1888, 137112.90625, 381986.375
1889, 122816.84375, 382862.34375
1890, 127260.4375, 411417.28125
1891, 120332.71875, 391743.875
1892, 124152.578125, 393679.71875
1893, 123198.4453125, 428870.96875
1894, 137093.375, 414318.9375
1895, 155325.484375, 345399.25
1896, 131830.25, 387264.71875
1897, 154701.859375, 485364.4375
1898, 132604.03125, 363935.375
1899, 120249.59375, 382816.15625
1900, 139706.375, 394557.53125
1901, 128538.453125, 421745.6875
1902, 144272.796875, 430636.03125
1903, 138847.078125, 380570.5625
1904, 130438.09375, 414192.0625
1905, 141310.875, 448616.125
1906, 149646.015625, 354126.15625
1907, 149426.21875, 431930.25
1908, 165054.390625, 400572.71875
1909, 125196.71875, 406610.6875
1910, 190202.484375, 498883.25
1911, 136294.0625, 367019.1875
1912, 150244.5625, 448604.1875
1913, 149866.359375, 357785.65625
1914, 139903.78125, 361500.25
1915, 142238.296875, 366906.25
1916, 155650.28125, 405924.40625
1917, 125441.234375, 369758.96875
1918, 137861.0, 455119.125
1919, 136021.515625, 388432.875
1920, 167797.703125, 489660.9375
1921, 141427.8125, 369678.59375
1922, 144867.21875, 351277.84375
1923, 193788.125, 386638.34375
1924, 139980.90625, 485624.125
1925, 139889.28125, 402439.96875
1926, 157528.328125, 419918.625
1927, 140116.625, 400634.34375
1928, 148682.515625, 445311.03125
1929, 137791.65625, 450441.15625
1930, 141893.984375, 379097.59375
1931, 127752.171875, 388072.15625
1932, 133976.203125, 358837.6875
1933, 135402.453125, 471973.375
1934, 148681.453125, 505418.78125
1935, 122946.9921875, 458131.0625
1936, 121703.125, 395095.125
1937, 162122.609375, 418911.59375
1938, 164954.5625, 498078.0625
1939, 124140.59375, 493438.1875
1940, 145089.640625, 374042.1875
1941, 188591.078125, 420859.4375
1942, 133908.453125, 404024.40625
1943, 155208.203125, 481603.28125
1944, 119284.8671875, 355038.3125
1945, 139284.84375, 406054.40625
1946, 166483.8125, 393495.59375
1947, 137675.484375, 369787.59375
1948, 139289.09375, 487030.0625
1949, 143679.6875, 442695.4375
1950, 150354.796875, 388562.15625
1951, 144753.828125, 442002.09375
1952, 166165.5625, 334474.9375
1953, 136092.296875, 392185.625
1954, 133649.453125, 421896.375
1955, 138363.890625, 413394.03125
1956, 139033.59375, 444265.75
1957, 152708.375, 485471.53125
1958, 141545.6875, 463113.78125
1959, 138260.84375, 369800.96875
1960, 151330.015625, 453652.5625
1961, 129790.375, 373104.5625
1962, 171752.109375, 369026.71875
1963, 129648.0703125, 329177.0
1964, 140987.21875, 439703.90625
1965, 151640.796875, 381895.625
1966, 161614.171875, 494857.59375
1967, 139778.109375, 418620.5
1968, 148094.546875, 407374.84375
1969, 135863.75, 394154.71875
1970, 147259.953125, 410899.34375
1971, 134156.234375, 400471.0625
1972, 184530.078125, 442803.15625
1973, 117784.1328125, 378633.375
1974, 149182.171875, 457697.59375
1975, 132670.625, 409136.28125
1976, 147684.328125, 408311.28125
1977, 152452.53125, 365631.40625
1978, 136921.6875, 440670.34375
1979, 122649.6640625, 509466.125
1980, 122919.59375, 375921.59375
1981, 180834.375, 420166.125
1982, 133505.75, 394887.78125
1983, 149548.765625, 428002.125
1984, 153594.390625, 422408.0
1985, 141685.546875, 479233.125
1986, 138114.40625, 445474.4375
1987, 141228.0625, 393931.125
1988, 144573.0, 399807.03125
1989, 132364.0, 398307.40625
1990, 139047.890625, 389169.9375
1991, 138646.625, 487568.46875
1992, 174917.546875, 366493.09375
1993, 150790.5625, 425599.375
1994, 130961.078125, 459394.25
1995, 123365.5703125, 441995.75
1996, 143884.375, 380234.84375
1997, 125875.109375, 387593.65625
1998, 187762.984375, 493898.59375
1999, 136925.34375, 433580.3125
2000, 128450.7265625, 440931.1875
2001, 122174.96875, 405108.3125
2002, 130108.375, 365478.3125
2003, 167180.921875, 425254.96875
2004, 143111.375, 426767.78125
2005, 159152.171875, 655128.6875
2006, 129338.1953125, 402191.3125
2007, 125970.046875, 411272.65625
2008, 209087.34375, 431219.90625
2009, 147044.8125, 381375.25
2010, 151240.6875, 364346.9375
2011, 133011.28125, 386979.6875
2012, 125030.109375, 389010.75
2013, 159237.15625, 423961.4375
2014, 123919.0546875, 405841.03125
2015, 146026.71875, 389231.8125
2016, 140783.109375, 392148.03125
2017, 138092.1875, 431025.59375
2018, 133715.9375, 394162.0
2019, 132875.140625, 434549.625
2020, 119336.921875, 361062.34375
2021, 120595.1875, 408671.1875
2022, 147086.546875, 413146.78125
2023, 139160.9375, 367000.3125
2024, 154759.90625, 399679.40625
2025, 125545.9453125, 345253.21875
2026, 135115.921875, 440852.25
2027, 137124.484375, 422548.09375
2028, 141783.125, 399603.40625
2029, 145618.4375, 407787.125
2030, 126597.7265625, 382909.25
2031, 158110.578125, 465949.53125
2032, 142346.875, 366840.125
2033, 146311.234375, 498959.0625
2034, 131208.8125, 349458.125
2035, 147850.9375, 431915.46875
2036, 150457.515625, 484942.53125
2037, 132630.390625, 381352.1875
2038, 124086.5078125, 379563.25
2039, 124704.78125, 424354.9375
2040, 194542.96875, 407410.25
2041, 143774.734375, 485983.40625
2042, 150548.3125, 422773.3125
2043, 131526.953125, 388851.0
2044, 130023.09375, 384307.65625
2045, 136261.78125, 373721.96875
2046, 139849.921875, 445035.75
2047, 149162.71875, 392791.9375
2048, 160898.78125, 401614.75
2049, 135749.109375, 428841.9375
2050, 117858.6171875, 461680.03125
2051, 138667.0625, 371613.09375
2052, 159473.6875, 455235.53125
2053, 143937.015625, 445744.9375
2054, 143030.796875, 376934.5625
2055, 130872.40625, 393341.5
2056, 158138.53125, 403251.65625
2057, 151703.859375, 382488.6875
2058, 120534.203125, 350118.5
2059, 154152.078125, 363438.59375
2060, 133118.078125, 355577.375
2061, 139801.390625, 469485.46875
2062, 125392.28125, 412978.75
2063, 129422.3671875, 363393.71875
2064, 124289.2265625, 456440.3125
2065, 140349.46875, 366944.46875
2066, 151058.296875, 355336.03125
2067, 150112.734375, 399869.0
2068, 132316.90625, 398652.40625
2069, 120477.9609375, 353716.5625
2070, 157708.8125, 392683.65625
2071, 133979.5, 381525.53125
2072, 115692.046875, 375412.53125
2073, 119898.96875, 399572.9375
2074, 127330.640625, 343808.53125
2075, 137185.71875, 430837.96875
2076, 124838.1875, 370693.78125
2077, 143264.46875, 428828.84375
2078, 157688.46875, 384052.21875
2079, 160846.578125, 415668.59375
2080, 128514.03125, 417215.8125
2081, 146268.5, 413565.6875
2082, 136219.671875, 403425.125
2083, 143716.265625, 378655.28125
2084, 125393.2421875, 386750.84375
2085, 135492.859375, 497158.625
2086, 124016.0546875, 379568.96875
2087, 136837.5, 357081.84375
2088, 167043.109375, 407740.6875
2089, 137632.71875, 439918.09375
2090, 154225.875, 493772.6875
2091, 160266.59375, 434138.8125
2092, 143083.625, 427173.9375
2093, 154629.25, 438263.5
2094, 145666.515625, 383055.65625
2095, 120241.375, 410397.28125
2096, 136559.59375, 418817.46875
2097, 141163.953125, 368157.15625
2098, 162516.078125, 406481.5625
2099, 160339.078125, 372354.375
2100, 143888.515625, 374503.0
2101, 176040.4375, 429677.5
2102, 133901.671875, 444331.59375
2103, 141477.4375, 465052.125
2104, 138323.8125, 380740.3125
2105, 118380.8828125, 381042.09375
2106, 134582.8125, 377978.8125
2107, 120643.28125, 400303.5625
2108, 193138.078125, 469457.15625
2109, 144401.796875, 403455.15625
2110, 144013.625, 499482.71875
2111, 135494.734375, 336981.1875
2112, 146456.875, 359720.3125
2113, 134451.5, 381427.15625
2114, 129608.8046875, 357129.625
2115, 143224.203125, 367281.75
2116, 127306.828125, 369816.125
2117, 145879.296875, 372525.40625
2118, 147383.921875, 456923.34375
2119, 127075.7890625, 396573.96875
2120, 126516.078125, 407001.25
2121, 126967.3359375, 406916.9375
2122, 141247.46875, 458327.46875
2123, 140213.046875, 371670.875
2124, 155275.9375, 421373.0
2125, 163306.59375, 412165.6875
2126, 131961.9375, 368256.1875
2127, 141841.359375, 413369.3125
2128, 118180.015625, 400841.65625
2129, 115399.2109375, 348937.75
2130, 146507.625, 427016.5
2131, 149013.875, 466863.53125
2132, 164018.640625, 332985.40625
2133, 157526.71875, 372186.6875
2134, 150772.375, 434729.28125
2135, 136574.625, 467850.0625
2136, 124811.015625, 364948.0625
2137, 138597.015625, 374922.625
2138, 174384.0625, 395122.03125
2139, 154770.125, 322777.5
2140, 146749.140625, 399168.3125
2141, 127630.265625, 540178.9375
2142, 123619.3984375, 389966.0
2143, 121721.375, 395074.1875
2144, 140728.1875, 355032.0
2145, 141048.453125, 412187.71875
2146, 142840.359375, 394501.4375
2147, 141968.109375, 470098.625
2148, 122117.578125, 374235.0
2149, 134664.65625, 398871.46875
2150, 202857.75, 351261.90625
2151, 136349.796875, 415425.8125
2152, 139256.125, 428383.03125
2153, 137665.421875, 547053.6875
2154, 138529.046875, 378177.25
2155, 143510.03125, 372932.34375
2156, 123807.15625, 367209.90625
2157, 124013.203125, 399772.40625
2158, 129280.125, 346694.21875
2159, 140783.046875, 376213.09375
2160, 141801.40625, 337151.25
2161, 157412.984375, 453003.75
2162, 131961.5625, 422236.25
2163, 140917.0625, 383493.09375
2164, 132608.625, 413578.3125
2165, 143322.953125, 503539.9375
2166, 145977.828125, 330279.03125
2167, 177264.15625, 362059.78125
2168, 120087.6640625, 346595.75
2169, 123073.5703125, 392248.09375
2170, 143087.53125, 453133.1875
2171, 139225.515625, 468269.59375
2172, 153938.328125, 460482.6875
2173, 140168.796875, 346944.03125
2174, 112666.5390625, 404535.6875
2175, 142672.984375, 399242.0625
2176, 133810.984375, 386457.0
2177, 131237.203125, 396889.46875
2178, 142353.3125, 414985.21875
2179, 126013.0859375, 394825.28125
2180, 135621.71875, 372437.03125
2181, 127867.421875, 382619.5625
2182, 153818.09375, 452860.0625
2183, 127932.890625, 437989.375
2184, 142507.921875, 376662.28125
2185, 132329.734375, 375408.96875
2186, 124000.0078125, 409579.3125
2187, 149244.859375, 387633.0
2188, 122585.3359375, 392303.21875
2189, 153666.875, 587303.8125
2190, 141483.203125, 522599.40625
2191, 154091.46875, 365434.96875
2192, 134668.203125, 343487.65625
2193, 127916.390625, 393259.03125
2194, 135527.59375, 370605.71875
2195, 136711.25, 350659.125
2196, 138107.90625, 356598.03125
2197, 144794.828125, 408932.125
2198, 140152.203125, 445073.3125
2199, 141714.71875, 383253.25
2200, 154638.40625, 399002.375
2201, 137432.046875, 335856.4375
2202, 169785.25, 528523.5625
2203, 124903.71875, 436341.0625
2204, 111352.7265625, 337706.5625
2205, 139845.15625, 403907.96875
2206, 152185.046875, 451194.1875
2207, 155177.046875, 418361.8125
2208, 128521.7265625, 342928.375
2209, 144602.609375, 492361.40625
2210, 120611.3515625, 324689.375
2211, 139331.265625, 378853.3125
2212, 155218.265625, 492017.09375
2213, 148459.328125, 378569.46875
2214, 138743.0, 347276.1875
2215, 128753.09375, 426207.25
2216, 128604.78125, 409988.125
2217, 136623.40625, 418662.34375
2218, 139007.640625, 406699.0
2219, 133887.4375, 437483.5
2220, 134712.5, 358305.59375
2221, 134588.6875, 374338.0
2222, 156027.921875, 435757.15625
2223, 139069.65625, 375031.25
2224, 148111.328125, 379399.1875
2225, 153924.265625, 375440.96875
2226, 151463.203125, 393900.59375
2227, 134255.484375, 348236.125
2228, 125368.953125, 504109.09375
2229, 159922.84375, 379397.96875
2230, 128415.5078125, 435770.46875
2231, 137241.03125, 368284.34375
2232, 171802.890625, 511420.90625
2233, 168919.953125, 398014.84375
2234, 127041.03125, 389933.09375
2235, 118950.859375, 375157.78125
2236, 140307.828125, 424551.0
2237, 146709.484375, 383979.84375
2238, 147512.359375, 420515.40625
2239, 136594.890625, 383983.65625
2240, 131148.875, 426138.5
2241, 143538.828125, 421125.375
2242, 117930.7421875, 376924.71875
2243, 150005.765625, 397370.15625
2244, 141032.859375, 410542.0625
2245, 152065.0625, 378320.40625
2246, 125360.5, 350144.0625
2247, 138928.203125, 349693.9375
2248, 126685.65625, 337605.25
2249, 139405.78125, 429781.8125
2250, 146389.640625, 383260.21875
2251, 129425.2734375, 436145.875
2252, 147175.65625, 429324.71875
2253, 150327.125, 402739.84375
2254, 141764.65625, 335079.1875
2255, 126398.90625, 331428.1875
2256, 147424.3125, 339076.75
2257, 127187.09375, 386061.09375
2258, 125690.9609375, 441426.0
2259, 149580.796875, 412619.125
2260, 172764.546875, 410431.09375
2261, 147433.265625, 458367.8125
2262, 158598.40625, 392758.78125
2263, 109846.25, 374741.59375
2264, 144681.234375, 359047.1875
2265, 121531.5, 438366.9375
2266, 156611.59375, 399498.59375
2267, 131106.375, 418844.78125
2268, 150153.0625, 491325.46875
2269, 259134.28125, 395345.125
2270, 159776.03125, 464693.65625
2271, 168396.921875, 356882.8125
2272, 167020.828125, 393242.375
2273, 115173.4453125, 416752.875
2274, 136163.4375, 384202.4375
2275, 144644.40625, 527172.0625
2276, 137716.53125, 363059.0
2277, 188187.53125, 401279.78125
2278, 159829.203125, 466328.09375
2279, 128381.625, 386189.53125
2280, 118456.0390625, 397845.875
2281, 141017.8125, 480161.625
2282, 127756.78125, 376284.3125
2283, 136339.40625, 435909.59375
2284, 162312.515625, 378373.25
2285, 131600.40625, 382203.375
2286, 140259.1875, 444890.125
2287, 136648.296875, 343728.625
2288, 157195.609375, 418569.28125
2289, 162182.984375, 387133.15625
2290, 135125.546875, 438431.5625
2291, 131349.421875, 443573.625
2292, 151673.546875, 444258.78125
2293, 142197.390625, 477035.71875
2294, 161381.125, 484856.40625
2295, 140061.203125, 393139.875
2296, 166255.625, 389880.3125
2297, 153677.203125, 429635.8125
2298, 130211.609375, 400277.65625
2299, 131532.15625, 392578.6875
2300, 127937.96875, 383684.6875
2301, 131719.25, 654245.5
2302, 126536.203125, 375593.71875
2303, 136904.375, 363057.28125
2304, 162637.21875, 435545.0
2305, 146464.296875, 348465.8125
2306, 153877.03125, 381992.1875
2307, 145895.296875, 391561.90625
2308, 136126.140625, 540874.1875
2309, 129517.7734375, 406857.78125
2310, 133680.84375, 458517.375
2311, 138628.640625, 372597.15625
2312, 128915.8046875, 351400.71875
2313, 131798.5625, 357807.75
2314, 162537.484375, 463411.65625
2315, 161348.921875, 430547.4375
2316, 139032.0, 425048.5
2317, 134170.671875, 416173.0625
2318, 137187.765625, 447744.3125
2319, 122553.734375, 373262.59375
2320, 127064.2109375, 350195.75
2321, 128104.4921875, 317302.28125
2322, 134571.734375, 366232.25
2323, 128508.0703125, 392504.8125
2324, 134020.40625, 368910.9375
2325, 156296.625, 385440.1875
2326, 141253.5625, 441759.3125
2327, 134260.078125, 356205.6875
2328, 149729.15625, 386989.96875
2329, 133618.59375, 383769.71875
2330, 134282.359375, 397849.6875
2331, 122761.53125, 400334.9375
2332, 145748.703125, 363339.625
2333, 142274.25, 338353.0625
2334, 133305.15625, 402795.5
2335, 147120.9375, 365148.75
2336, 143515.359375, 369541.1875
2337, 120915.546875, 394822.5625
2338, 133874.28125, 422656.78125
2339, 117461.0625, 414442.25
2340, 131905.96875, 374114.4375
2341, 127600.5625, 336484.53125
2342, 148606.609375, 407336.75
2343, 133005.15625, 359205.6875
2344, 147278.546875, 406215.4375
2345, 151022.40625, 479327.6875
2346, 125150.3984375, 353152.0
2347, 151270.796875, 446318.0625
2348, 128992.1796875, 434414.375
2349, 143634.3125, 445367.15625
2350, 132458.3125, 335542.9375
2351, 133382.15625, 349427.65625
2352, 141518.109375, 396710.15625
2353, 141572.9375, 364764.84375
2354, 127867.1484375, 378691.9375
2355, 130263.078125, 383102.28125
2356, 118090.9375, 352245.9375
2357, 133694.953125, 343943.5625
2358, 139708.265625, 391118.6875
2359, 144774.546875, 401893.90625
2360, 146211.28125, 329560.78125
2361, 123481.90625, 395134.84375
2362, 142938.640625, 380279.625
2363, 128824.65625, 430448.90625
2364, 131358.0, 379054.0
2365, 155381.28125, 426015.625
2366, 143285.078125, 334451.46875
2367, 124915.0625, 383925.75
2368, 126532.7578125, 365333.21875
2369, 134784.953125, 387361.03125
2370, 141568.6875, 424240.0625
2371, 162281.15625, 446218.96875
2372, 117093.890625, 363971.9375
2373, 126011.5859375, 549041.875
2374, 138291.890625, 402174.375
2375, 164493.578125, 414735.9375
2376, 127312.0703125, 339384.625
2377, 116467.0, 392985.96875
2378, 127607.015625, 336955.75
2379, 123873.3515625, 381133.375
2380, 135021.53125, 442641.96875
2381, 122159.6015625, 396022.6875
2382, 142307.0, 389685.40625
2383, 171365.84375, 361233.03125
2384, 137486.5625, 367276.0625
2385, 127938.75, 330095.28125
2386, 142858.640625, 398806.65625
2387, 114724.34375, 352600.90625
2388, 125712.734375, 461586.0
2389, 117594.5078125, 377386.03125
2390, 138695.953125, 339295.3125
2391, 127351.5703125, 368090.375
2392, 141641.234375, 389049.5
2393, 131137.5, 351745.71875
2394, 131662.84375, 411014.28125
2395, 139161.65625, 407745.15625
2396, 141364.359375, 332628.59375
2397, 113559.25, 406011.28125
2398, 124067.4765625, 380585.8125
2399, 122963.3984375, 373258.5
2400, 136430.265625, 365272.0625
2401, 153898.625, 400385.625
2402, 119837.2109375, 344793.28125
2403, 120842.0, 327344.1875
2404, 131955.40625, 451440.15625
2405, 126981.0234375, 351361.5625
2406, 132658.03125, 373684.96875
2407, 114583.90625, 347321.21875
2408, 158324.09375, 391862.375
2409, 136348.625, 394497.28125
2410, 129632.8046875, 504106.90625
2411, 131110.765625, 366796.875
2412, 132699.671875, 393341.375
2413, 146781.0, 445338.0625
2414, 124644.8203125, 457668.40625
2415, 139134.40625, 407914.4375
2416, 147002.734375, 369648.46875
2417, 141141.875, 374158.375
2418, 159573.6875, 357861.84375
2419, 136224.265625, 353324.59375
2420, 140364.203125, 449013.84375
2421, 126458.0703125, 346889.0625
2422, 115826.5390625, 336099.46875
2423, 145979.625, 344232.59375
2424, 181944.6875, 488983.875
2425, 128714.1640625, 418199.8125
2426, 137052.34375, 341516.59375
2427, 137103.765625, 318403.6875
2428, 148050.734375, 520650.6875
2429, 126003.234375, 398995.90625
2430, 195723.734375, 417980.4375
2431, 139154.984375, 353117.21875
2432, 111219.2421875, 383331.25
2433, 127878.7109375, 389141.375
2434, 136076.046875, 356537.84375
2435, 187665.453125, 626703.625
2436, 121278.515625, 391474.25
2437, 109440.2890625, 404800.28125
2438, 140070.3125, 363340.46875
2439, 130568.6796875, 369295.96875
2440, 128263.265625, 336044.25
2441, 115886.421875, 373774.53125
2442, 131506.53125, 375215.5
2443, 144032.296875, 535251.0625
2444, 162847.8125, 450091.5625
2445, 133896.5625, 393429.5
2446, 131506.6875, 367198.625
2447, 152763.4375, 387117.03125
2448, 163054.265625, 389991.125
2449, 142286.46875, 392885.03125
2450, 158924.46875, 488894.1875
2451, 144869.96875, 373760.875
2452, 121542.171875, 367177.71875
2453, 153061.171875, 377605.0625
2454, 164353.78125, 373887.96875
2455, 137332.703125, 383522.3125
2456, 131965.671875, 487228.6875
2457, 146223.234375, 405754.5625
2458, 135608.65625, 373947.75
2459, 153962.921875, 363697.125
2460, 145518.84375, 444225.59375
2461, 146707.125, 385654.53125
2462, 138293.578125, 376388.46875
2463, 148629.453125, 430444.53125
2464, 123290.7890625, 379121.0625
2465, 151394.421875, 443222.84375
2466, 146180.0625, 470382.3125
2467, 151572.765625, 471466.34375
2468, 140330.296875, 346177.1875
2469, 147018.109375, 374033.3125
2470, 127687.453125, 381982.34375
2471, 127488.328125, 415088.65625
2472, 155563.296875, 417622.53125
2473, 147520.203125, 402613.53125
2474, 135489.984375, 372377.9375
2475, 131202.109375, 368350.5625
2476, 144609.078125, 360510.96875
2477, 124727.8515625, 393289.28125
2478, 142194.828125, 382678.875
2479, 131574.9375, 317264.90625
2480, 161123.8125, 391111.21875
2481, 117945.9453125, 358252.5625
2482, 134957.328125, 477159.6875
2483, 140267.515625, 417279.0
2484, 145313.46875, 374932.96875
2485, 147521.859375, 392277.96875
2486, 137259.953125, 382898.90625
2487, 142607.203125, 490561.375
2488, 130353.6171875, 351941.25
2489, 140738.265625, 402666.75
2490, 121215.71875, 363686.75
2491, 140854.921875, 400761.3125
2492, 163477.328125, 408948.53125
2493, 133535.734375, 351176.90625
2494, 155872.078125, 413011.75
2495, 132831.4375, 370561.8125
2496, 140273.390625, 348654.09375
2497, 144666.03125, 398775.8125
2498, 160429.640625, 501167.96875
2499, 131517.21875, 348521.75
2500, 140635.515625, 351679.53125
2501, 149032.125, 347523.15625
2502, 137130.5, 396992.90625
2503, 128482.2734375, 359842.0
2504, 140770.5, 441144.1875
2505, 131206.59375, 352535.34375
2506, 141319.875, 513654.84375
2507, 121721.6796875, 396933.3125
2508, 142213.796875, 452668.09375
2509, 132142.59375, 397768.84375
2510, 133088.8125, 359054.09375
2511, 154339.84375, 368021.59375
2512, 160902.09375, 482809.4375
2513, 142819.5, 394313.96875
2514, 131905.640625, 418268.09375
2515, 143809.296875, 399373.09375
2516, 139680.125, 435352.0
2517, 145011.109375, 373540.75
2518, 124200.1171875, 361625.375
2519, 114811.546875, 333127.03125
2520, 112225.359375, 308260.15625
2521, 121521.234375, 326447.5
2522, 172639.96875, 389568.96875
2523, 128090.7578125, 359651.28125
2524, 145041.234375, 373188.6875
2525, 136348.34375, 358237.5
2526, 118742.5078125, 397994.53125
2527, 160080.625, 354227.65625
2528, 118317.2109375, 340466.25
2529, 155225.9375, 411050.59375
2530, 120419.8203125, 410802.6875
2531, 111706.0, 398812.6875
2532, 144061.390625, 372397.21875
2533, 133167.40625, 374824.46875
2534, 115462.1171875, 442552.75
2535, 159076.53125, 385238.03125
2536, 152915.234375, 348813.15625
2537, 148054.09375, 383898.15625
2538, 184046.40625, 436430.96875
2539, 122317.1953125, 402454.46875
2540, 120100.9140625, 347441.375
2541, 129075.5703125, 452634.96875
2542, 136710.03125, 376026.90625
2543, 132128.828125, 433407.78125
2544, 140953.828125, 443075.5
2545, 133878.078125, 372902.3125
2546, 146543.78125, 457062.625
2547, 157155.953125, 467606.4375
2548, 144304.5, 399258.21875
2549, 138562.296875, 359457.71875
2550, 136639.34375, 387646.84375
2551, 127570.4453125, 321454.4375
2552, 113425.59375, 351552.6875
2553, 134266.109375, 365185.0625
2554, 117998.6328125, 328111.59375
2555, 123863.5625, 341036.0
2556, 130847.78125, 392837.40625
2557, 120639.5625, 383460.25
2558, 136523.828125, 406000.5625
2559, 145460.4375, 414708.125
2560, 127246.5859375, 421819.6875
2561, 138175.8125, 462035.40625
2562, 150564.84375, 463917.0625
2563, 178529.8125, 417852.125
2564, 148657.984375, 392336.0
2565, 146915.9375, 412018.0625
2566, 111432.0703125, 404132.6875
2567, 122097.7265625, 363299.3125
2568, 115665.7890625, 413756.0
2569, 154297.890625, 351088.25
2570, 151397.03125, 477242.0
2571, 118048.4296875, 379061.46875
2572, 136897.265625, 450058.6875
2573, 123866.3359375, 402042.78125
2574, 145571.59375, 364671.0
2575, 130840.0078125, 415546.3125
2576, 156205.921875, 326146.0625
2577, 136317.421875, 408159.875
2578, 134068.0625, 344755.6875
2579, 127483.8125, 386509.9375
2580, 127188.4296875, 406716.25
2581, 166421.875, 481973.375
2582, 149354.734375, 386740.71875
2583, 169173.921875, 382517.65625
2584, 128968.375, 378033.625
2585, 123532.5390625, 356467.40625
2586, 180444.53125, 445774.375
2587, 162397.484375, 613257.1875
2588, 133547.5625, 363066.8125
