0, 3066602.0, 573643.75
1, 3669814.25, 492267.3125
2, 2801869.0, 762291.9375
3, 3445572.0, 587206.875
4, 2640586.5, 496626.9375
5, 3294574.0, 510997.0625
6, 2516600.75, 733346.625
7, 3180038.0, 608456.0625
8, 2407898.25, 758987.375
9, 3057799.25, 693812.25
10, 2296644.25, 497142.21875
11, 2935855.0, 561513.3125
12, 2190308.25, 563011.875
13, 2825463.0, 780692.125
14, 2096019.125, 610022.625
15, 2732531.25, 504847.46875
16, 2022429.0, 650990.4375
17, 2647501.0, 498639.6875
18, 1938792.875, 709915.75
19, 2547473.5, 408410.46875
20, 1863253.0, 369610.8125
21, 2462543.5, 461079.40625
22, 1808821.125, 585220.25
23, 2384767.75, 721633.3125
24, 1751396.875, 596794.0625
25, 2317985.25, 694703.5
26, 1698575.75, 701729.6875
27, 2245226.75, 611379.125
28, 1646138.0, 593487.0625
29, 2185731.0, 514946.84375
30, 1600711.875, 638061.0625
31, 2110511.25, 696826.875
32, 1552636.875, 507265.625
33, 2037995.25, 660919.8125
34, 1509794.375, 707128.625
35, 1972196.625, 490839.8125
36, 1465822.875, 601416.875
37, 1917065.625, 428484.53125
38, 1434976.875, 492952.6875
39, 1844921.375, 560745.25
40, 1389551.5, 465287.5
41, 1782504.125, 568966.8125
42, 1351994.25, 486811.84375
43, 1726910.125, 571757.1875
44, 1320656.25, 566624.25
45, 1678154.5, 623546.5
46, 1288234.375, 382494.59375
47, 1627033.5, 562665.9375
48, 1256954.375, 706297.1875
49, 1572725.0, 583607.75
50, 1233016.25, 544490.125
51, 1526743.125, 631550.0
52, 1207641.625, 513363.375
53, 1493969.375, 619556.4375
54, 1179608.75, 618593.0
55, 1454307.0, 711862.4375
56, 1158780.5, 434197.125
57, 1426664.375, 566519.4375
58, 1141555.25, 644783.1875
59, 1413950.5, 517073.15625
60, 1114804.875, 785268.4375
61, 1356294.375, 607706.5
62, 1085885.125, 507346.4375
63, 1329567.875, 626460.8125
64, 1069955.5, 598814.125
65, 1303259.625, 489247.59375
66, 1057683.0, 803333.6875
67, 1261985.875, 642408.4375
68, 1026652.625, 617048.25
69, 1247001.0, 706350.0
70, 1010510.25, 537559.625
71, 1230055.25, 634700.5
72, 980734.0625, 478243.625
73, 1193965.75, 576482.875
74, 952956.125, 471395.03125
75, 1171468.125, 758475.125
76, 916431.4375, 533725.8125
77, 1156331.875, 531364.4375
78, 891218.5625, 641470.5
79, 1149375.125, 539968.0
80, 864530.8125, 412298.40625
81, 1085576.5, 611243.5625
82, 841985.5, 590010.8125
83, 1066730.5, 634417.3125
84, 813924.6875, 507793.90625
85, 1043959.5625, 641338.125
86, 786907.6875, 527581.8125
87, 1020655.125, 677827.5
88, 773882.0, 519378.28125
89, 994254.25, 610417.625
90, 744589.0, 458796.5
91, 974889.25, 567086.0
92, 711721.8125, 866758.5625
93, 950549.6875, 628822.5
94, 707014.0, 632370.75
95, 928949.625, 586963.625
96, 684647.6875, 611495.1875
97, 902424.0, 693258.125
98, 676254.6875, 643464.25
99, 885884.625, 756858.5625
100, 659579.375, 494053.46875
101, 874574.3125, 724326.125
102, 631564.375, 662947.0625
103, 868786.25, 462315.09375
104, 625321.625, 790942.375
105, 843056.8125, 497973.625
106, 617731.875, 522893.34375
107, 811918.75, 702487.625
108, 602296.0, 635140.875
109, 812125.5, 531164.0
110, 605633.3125, 505492.5
111, 798106.125, 535565.9375
112, 580140.125, 440560.0625
113, 773895.5, 560283.875
114, 570761.125, 525530.3125
115, 773477.125, 520645.625
116, 553777.625, 580057.75
117, 758022.5625, 681625.625
118, 558323.5, 536584.0
119, 764936.25, 581017.625
120, 547358.1875, 382035.8125
121, 743491.0625, 700251.6875
122, 531745.875, 610186.4375
123, 724754.0, 712956.625
124, 520275.71875, 467955.6875
125, 713018.5, 671172.6875
126, 509696.65625, 549245.625
127, 703728.25, 665436.375
128, 498159.5, 547945.9375
129, 707721.5625, 634663.875
130, 518695.0625, 665086.625
131, 698627.75, 695204.9375
132, 488736.46875, 555895.0625
133, 693684.875, 609314.5625
134, 478983.25, 417455.53125
135, 685466.5, 596104.0625
136, 470243.0, 747324.6875
137, 651436.25, 720498.75
138, 466619.96875, 441679.15625
139, 643710.125, 609166.9375
140, 468230.3125, 472077.59375
141, 661980.3125, 542274.0625
142, 453202.3125, 592784.875
143, 632362.9375, 699765.5
144, 445000.84375, 449987.1875
145, 622749.5, 574268.4375
146, 447133.46875, 474325.1875
147, 617817.5625, 562969.0
148, 427313.8125, 464670.65625
149, 639646.1875, 505517.625
150, 421641.71875, 353203.6875
151, 598169.0, 553688.125
